Query_ID,Original_Dataset_Index,K,Candidate_Set_Hash,Method,Correct,Confidence,FR_top1,Kendall_Dist,Top3_Churn,Latency_ms
46,207,77,3c0dd6be83cb,B1_Alpha,1.0,0.975,1.0,0.1131,0.8,238.5
46,207,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.4741,1.0,0.1131,0.8,238.5
46,207,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.8077,0.3333,0.1269,0.5,476.99
46,207,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.7329,0.0,0.2363,0.8,715.49
46,207,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.7641,0.0,0.2065,0.8,1192.48
46,207,77,3c0dd6be83cb,B2_Cyclic_M2,0.6666666666666666,0.5038,0.3333,0.128,0.5,476.99
46,207,77,3c0dd6be83cb,B2_Cyclic_M3,0.6666666666666666,0.5151,0.3333,0.1257,0.3333,715.49
46,207,77,3c0dd6be83cb,B2_Cyclic_M5,0.6666666666666666,0.4731,0.3333,0.083,0.5,1192.48
47,663,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.674,0.0,0.0,0.0,227.32
47,663,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.4862,0.5556,0.0228,0.6933,227.32
47,663,77,3c0dd6be83cb,B1_Alpha,0.0,0.4139,1.0,0.1449,1.0,227.32
47,663,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.2879,1.0,0.1449,1.0,227.32
47,663,77,3c0dd6be83cb,Rand_Marg_M2,0.6666666666666666,0.5157,0.6667,0.0426,0.6,454.63
47,663,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.5454,0.0,0.0705,0.6,681.95
47,663,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.6199,0.3333,0.1711,0.5,1136.58
47,663,77,3c0dd6be83cb,B2_Cyclic_M2,0.6666666666666666,0.4407,0.6667,0.0406,0.7,454.63
47,663,77,3c0dd6be83cb,B2_Cyclic_M3,0.3333333333333333,0.3645,0.6667,0.0427,0.3333,681.95
47,663,77,3c0dd6be83cb,B2_Cyclic_M5,0.3333333333333333,0.4458,0.3333,0.0781,0.3333,1136.58
48,1842,77,3c0dd6be83cb,B0_Native,0.0,0.4147,0.0,0.0,0.0,212.14
48,1842,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.966,0.6519,0.1009,0.6533,212.14
48,1842,77,3c0dd6be83cb,B1_Alpha,0.0,0.7583,0.0,0.1217,0.0,212.14
48,1842,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.7651,0.0,0.1217,0.0,212.14
48,1842,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.5523,1.0,0.1866,0.5,424.29
48,1842,77,3c0dd6be83cb,Rand_Marg_M3,0.6666666666666666,0.3861,0.6667,0.1855,0.3333,636.43
48,1842,77,3c0dd6be83cb,Rand_Marg_M5,0.3333333333333333,0.3718,0.6667,0.1676,0.5,1060.72
48,1842,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.4283,0.3333,0.1139,0.6,424.29
48,1842,77,3c0dd6be83cb,B2_Cyclic_M3,0.3333333333333333,0.3828,0.3333,0.1149,0.8,636.43
48,1842,77,3c0dd6be83cb,B2_Cyclic_M5,0.3333333333333333,0.3528,0.3333,0.0656,0.5,1060.72
49,554,77,3c0dd6be83cb,B0_Native,0.0,0.779,0.0,0.0,0.0,233.7
49,554,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.451,0.3704,0.2561,0.677,233.7
49,554,77,3c0dd6be83cb,B1_Alpha,0.0,0.1515,0.0,0.0362,0.7,233.7
49,554,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.9991,0.0,0.0362,0.7,233.7
49,554,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.504,0.0,0.3026,0.8,467.4
49,554,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.6336,0.0,0.2837,0.6,701.1
49,554,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.6035,0.0,0.2332,0.6,1168.49
49,554,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.6699,0.3333,0.1869,0.7,467.4
49,554,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6353,0.0,0.121,0.1667,701.1
49,554,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.5836,0.0,0.0803,0.4333,1168.49
50,2254,77,3c0dd6be83cb,B0_Native,0.0,0.813,0.0,0.0,0.0,224.56
50,2254,77,3c0dd6be83cb,B0_Random,0.6666666666666666,0.5616,0.7037,0.1536,0.7252,224.56
50,2254,77,3c0dd6be83cb,B1_Alpha,0.0,0.9925,1.0,0.1059,0.8,224.56
50,2254,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.181,1.0,0.1059,0.8,224.56
50,2254,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.7201,0.0,0.2339,0.5333,449.11
50,2254,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.4959,0.3333,0.24,0.2667,673.67
50,2254,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.5119,0.6667,0.1966,0.3333,1122.79
50,2254,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.5592,0.3333,0.1704,0.3333,449.11
50,2254,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6769,0.0,0.1367,0.3333,673.67
50,2254,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.5376,0.0,0.0763,0.3333,1122.79
51,1796,77,3c0dd6be83cb,B0_Native,0.0,0.9768,0.0,0.0,0.0,239.37
51,1796,77,3c0dd6be83cb,B0_Random,0.0,0.8838,0.4667,0.0002,0.297,239.37
51,1796,77,3c0dd6be83cb,B1_Alpha,0.0,1.0,1.0,0.0003,0.3333,239.37
51,1796,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.9999,1.0,0.0003,0.3333,239.37
51,1796,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.6036,0.6667,0.0001,0.3333,478.74
51,1796,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.6234,0.3333,0.0001,0.3333,718.1
51,1796,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.6119,0.0,0.0,0.3333,1196.84
51,1796,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.8357,0.0,0.0,0.0,478.74
51,1796,77,3c0dd6be83cb,B2_Cyclic_M3,0.6666666666666666,0.7324,0.3333,0.0001,0.0,718.1
51,1796,77,3c0dd6be83cb,B2_Cyclic_M5,0.3333333333333333,0.7109,0.0,0.0,0.1667,1196.84
52,1700,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.7176,0.0,0.0,0.0,242.3
52,1700,77,3c0dd6be83cb,B0_Random,1.0,0.8391,0.1185,0.0083,0.3793,242.3
52,1700,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.6,242.3
52,1700,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.9987,0.0,0.0,0.6,242.3
52,1700,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.7529,0.0,0.0844,0.5333,484.6
52,1700,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.7663,0.0,0.0,0.5333,726.9
52,1700,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.8598,0.0,0.0,0.7,1211.5
52,1700,77,3c0dd6be83cb,B2_Cyclic_M2,0.6666666666666666,0.5829,0.6667,0.0543,0.4333,484.6
52,1700,77,3c0dd6be83cb,B2_Cyclic_M3,0.6666666666666666,0.733,0.3333,0.0442,0.3333,726.9
52,1700,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.7476,0.0,0.0239,0.3333,1211.5
53,2112,77,3c0dd6be83cb,B0_Native,0.0,0.392,0.0,0.0,0.0,248.03
53,2112,77,3c0dd6be83cb,B0_Random,0.0,0.5054,0.7259,0.1715,0.6459,248.03
53,2112,77,3c0dd6be83cb,B1_Alpha,0.0,0.6805,1.0,0.1237,0.0,248.03
53,2112,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.978,1.0,0.1237,0.0,248.03
53,2112,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.3706,0.6667,0.1885,0.6667,496.07
53,2112,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.2929,0.6667,0.1488,0.5,744.1
53,2112,77,3c0dd6be83cb,Rand_Marg_M5,0.6666666666666666,0.3974,0.6667,0.1576,0.4333,1240.17
53,2112,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.4901,1.0,0.0975,0.7,496.07
53,2112,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.3663,0.6667,0.085,0.3333,744.1
53,2112,77,3c0dd6be83cb,B2_Cyclic_M5,0.3333333333333333,0.4078,0.3333,0.0684,0.5,1240.17
54,890,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.7968,0.0,0.0,0.0,216.27
54,890,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.8496,0.4815,0.1022,0.4741,216.27
54,890,77,3c0dd6be83cb,B1_Alpha,1.0,0.2684,1.0,0.0232,0.5,216.27
54,890,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.6715,1.0,0.0232,0.5,216.27
54,890,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.673,0.6667,0.1626,0.5,432.54
54,890,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.7381,0.3333,0.1983,0.5,648.81
54,890,77,3c0dd6be83cb,Rand_Marg_M5,0.3333333333333333,0.6742,0.6667,0.2244,0.3333,1081.35
54,890,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.6982,0.6667,0.0576,0.3333,432.54
54,890,77,3c0dd6be83cb,B2_Cyclic_M3,0.3333333333333333,0.7192,0.6667,0.0628,0.1667,648.81
54,890,77,3c0dd6be83cb,B2_Cyclic_M5,0.6666666666666666,0.7309,0.0,0.0447,0.0,1081.35
55,1880,77,3c0dd6be83cb,B0_Native,1.0,1.0,0.0,0.0,0.0,212.31
55,1880,77,3c0dd6be83cb,B0_Random,1.0,1.0,0.0,0.0,0.0533,212.31
55,1880,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.0,212.31
55,1880,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,212.31
55,1880,77,3c0dd6be83cb,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,424.61
55,1880,77,3c0dd6be83cb,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.2667,636.92
55,1880,77,3c0dd6be83cb,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.2667,1061.53
55,1880,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,424.61
55,1880,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,636.92
55,1880,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,1061.53
56,601,77,3c0dd6be83cb,B0_Native,0.0,0.9415,0.0,0.0,0.0,215.4
56,601,77,3c0dd6be83cb,B0_Random,0.0,0.9919,0.4593,0.0084,0.5541,215.4
56,601,77,3c0dd6be83cb,B1_Alpha,0.0,1.0,1.0,0.0003,0.7,215.4
56,601,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,1.0,1.0,0.0003,0.7,215.4
56,601,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.9959,0.3333,0.0039,0.6,430.8
56,601,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.7894,0.6667,0.0755,0.5,646.2
56,601,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.6617,0.0,0.0952,0.5,1076.99
56,601,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.8042,0.3333,0.0067,0.5,430.8
56,601,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6321,0.6667,0.0344,0.3333,646.2
56,601,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.8419,0.0,0.0303,0.3333,1076.99
57,2810,77,3c0dd6be83cb,B0_Native,0.0,0.6304,0.0,0.0,0.0,234.63
57,2810,77,3c0dd6be83cb,B0_Random,0.0,0.7041,0.6815,0.1318,0.6504,234.63
57,2810,77,3c0dd6be83cb,B1_Alpha,0.0,0.3501,1.0,0.0277,0.8,234.63
57,2810,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.9934,1.0,0.0277,0.8,234.63
57,2810,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.6078,0.3333,0.1773,0.3333,469.26
57,2810,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.5154,0.3333,0.1623,0.5,703.89
57,2810,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.4937,0.6667,0.1597,0.6,1173.15
57,2810,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.5724,0.3333,0.085,0.5,469.26
57,2810,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6515,0.3333,0.0777,0.6,703.89
57,2810,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.5297,0.0,0.0515,0.4333,1173.15
58,2454,77,3c0dd6be83cb,B0_Native,0.0,0.2115,0.0,0.0,0.0,224.07
58,2454,77,3c0dd6be83cb,B0_Random,0.0,0.3067,0.7481,0.2002,0.7281,224.07
58,2454,77,3c0dd6be83cb,B1_Alpha,0.0,0.2241,1.0,0.1736,1.0,224.07
58,2454,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.8815,1.0,0.1736,1.0,224.07
58,2454,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.4144,0.6667,0.1989,0.7,448.15
58,2454,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.2964,0.6667,0.1838,0.7,672.22
58,2454,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.276,0.6667,0.1652,0.6,1120.37
58,2454,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.3515,0.3333,0.0854,0.7,448.15
58,2454,77,3c0dd6be83cb,B2_Cyclic_M3,0.3333333333333333,0.2191,0.6667,0.0731,0.5,672.22
58,2454,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.287,0.0,0.0534,0.3333,1120.37
59,2641,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.8028,0.0,0.0,0.0,215.62
59,2641,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.5538,0.6444,0.0549,0.6659,215.62
59,2641,77,3c0dd6be83cb,B1_Alpha,0.0,0.568,1.0,0.001,1.0,215.62
59,2641,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.9999,1.0,0.001,1.0,215.62
59,2641,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.6928,0.0,0.1636,0.8,431.25
59,2641,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.6846,0.3333,0.2055,0.7,646.87
59,2641,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.5354,0.0,0.2243,0.6,1078.12
59,2641,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,0.6888,0.0,0.062,0.6,431.25
59,2641,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,0.5754,0.0,0.0425,0.6,646.87
59,2641,77,3c0dd6be83cb,B2_Cyclic_M5,0.6666666666666666,0.5337,0.3333,0.0444,0.4333,1078.12
60,733,77,3c0dd6be83cb,B0_Native,1.0,0.9999,0.0,0.0,0.0,230.45
60,733,77,3c0dd6be83cb,B0_Random,1.0,1.0,0.1259,0.0012,0.3156,230.45
60,733,77,3c0dd6be83cb,B1_Alpha,1.0,0.9999,0.0,0.0003,0.5,230.45
60,733,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.9985,0.0,0.0003,0.5,230.45
60,733,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.8432,0.0,0.048,0.8,460.91
60,733,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.8375,0.0,0.048,0.8,691.36
60,733,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.847,0.0,0.0017,0.7,1152.27
60,733,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,0.9252,0.0,0.0298,0.4333,460.91
60,733,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,0.9353,0.0,0.0267,0.3333,691.36
60,733,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.9057,0.0,0.0187,0.4333,1152.27
61,1004,77,3c0dd6be83cb,B0_Native,0.0,0.7769,0.0,0.0,0.0,218.92
61,1004,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.9436,0.563,0.121,0.6859,218.92
61,1004,77,3c0dd6be83cb,B1_Alpha,1.0,0.3486,1.0,0.1418,0.5,218.92
61,1004,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.2676,1.0,0.1418,0.5,218.92
61,1004,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.544,0.3333,0.1879,0.7,437.83
61,1004,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.4872,0.3333,0.1827,0.7,656.75
61,1004,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.4723,0.0,0.1785,0.6,1094.58
61,1004,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.6844,0.3333,0.0509,0.6,437.83
61,1004,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6332,0.0,0.0612,0.6,656.75
61,1004,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.6838,0.0,0.0531,0.3333,1094.58
62,1342,77,3c0dd6be83cb,B0_Native,0.0,0.7045,0.0,0.0,0.0,231.47
62,1342,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.8429,0.8,0.1115,0.7985,231.47
62,1342,77,3c0dd6be83cb,B1_Alpha,0.0,0.4579,1.0,0.1008,0.8,231.47
62,1342,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.7794,1.0,0.1008,0.8,231.47
62,1342,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.5433,1.0,0.1213,0.7,462.95
62,1342,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.5624,0.6667,0.156,0.6667,694.42
62,1342,77,3c0dd6be83cb,Rand_Marg_M5,0.3333333333333333,0.3786,0.6667,0.1638,0.7,1157.36
62,1342,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.517,0.6667,0.0821,0.5333,462.95
62,1342,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.6177,0.0,0.0897,0.7,694.42
62,1342,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.5943,0.0,0.0563,0.4333,1157.36
63,1973,77,3c0dd6be83cb,B0_Native,1.0,0.9924,0.0,0.0,0.0,224.26
63,1973,77,3c0dd6be83cb,B0_Random,0.6666666666666666,0.779,0.1333,0.0022,0.3652,224.26
63,1973,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.8,224.26
63,1973,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.9971,0.0,0.0,0.8,224.26
63,1973,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.7207,0.0,0.0,0.7,448.51
63,1973,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.8138,0.0,0.0799,0.6,672.77
63,1973,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.888,0.0,0.0889,0.4333,1121.29
63,1973,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,0.9962,0.0,0.0042,0.4333,448.51
63,1973,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,0.9946,0.0,0.0,0.5333,672.77
63,1973,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.9979,0.0,0.0,0.5333,1121.29
64,2225,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.976,0.0,0.0,0.0,210.23
64,2225,77,3c0dd6be83cb,B0_Random,0.6666666666666666,0.8807,0.2444,0.0028,0.4852,210.23
64,2225,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.0,210.23
64,2225,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,210.23
64,2225,77,3c0dd6be83cb,Rand_Marg_M2,1.0,0.8657,0.0,0.0179,0.6,420.46
64,2225,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.9104,0.3333,0.018,0.6,630.69
64,2225,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.8462,0.0,0.0466,0.6,1051.14
64,2225,77,3c0dd6be83cb,B2_Cyclic_M2,0.6666666666666666,0.8217,0.0,0.0177,0.5333,420.46
64,2225,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,0.8821,0.0,0.0021,0.6,630.69
64,2225,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.8682,0.0,0.0286,0.2667,1051.14
65,2339,77,3c0dd6be83cb,B0_Native,0.3333333333333333,0.4087,0.0,0.0,0.0,237.74
65,2339,77,3c0dd6be83cb,B0_Random,0.6666666666666666,0.5275,0.6148,0.2322,0.6119,237.74
65,2339,77,3c0dd6be83cb,B1_Alpha,1.0,0.1502,1.0,0.1712,0.8,237.74
65,2339,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.2905,1.0,0.1712,0.8,237.74
65,2339,77,3c0dd6be83cb,Rand_Marg_M2,0.6666666666666666,0.4088,0.3333,0.2292,0.3333,475.48
65,2339,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.3588,0.0,0.21,0.1667,713.22
65,2339,77,3c0dd6be83cb,Rand_Marg_M5,0.3333333333333333,0.3713,0.3333,0.1888,0.3333,1188.7
65,2339,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.3852,0.3333,0.1025,0.5,475.48
65,2339,77,3c0dd6be83cb,B2_Cyclic_M3,0.3333333333333333,0.3221,0.0,0.0744,0.1667,713.22
65,2339,77,3c0dd6be83cb,B2_Cyclic_M5,0.3333333333333333,0.3092,0.0,0.0493,0.1667,1188.7
66,849,77,3c0dd6be83cb,B0_Native,0.6666666666666666,0.8206,0.0,0.0,0.0,218.69
66,849,77,3c0dd6be83cb,B0_Random,0.3333333333333333,0.9802,0.6296,0.0022,0.6111,218.69
66,849,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.8,218.69
66,849,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.535,0.0,0.0,0.8,218.69
66,849,77,3c0dd6be83cb,Rand_Marg_M2,0.3333333333333333,0.8313,0.3333,0.0011,0.6,437.38
66,849,77,3c0dd6be83cb,Rand_Marg_M3,0.3333333333333333,0.8797,0.6667,0.012,0.5,656.07
66,849,77,3c0dd6be83cb,Rand_Marg_M5,0.6666666666666666,0.6666,1.0,0.0493,0.3333,1093.46
66,849,77,3c0dd6be83cb,B2_Cyclic_M2,0.3333333333333333,0.4467,0.6667,0.0373,0.4333,437.38
66,849,77,3c0dd6be83cb,B2_Cyclic_M3,0.6666666666666666,0.6564,0.6667,0.0395,0.6,656.07
66,849,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.5269,0.6667,0.0396,0.7,1093.46
67,2059,77,3c0dd6be83cb,B0_Native,1.0,0.8704,0.0,0.0,0.0,207.94
67,2059,77,3c0dd6be83cb,B0_Random,1.0,0.6885,0.437,0.0667,0.6585,207.94
67,2059,77,3c0dd6be83cb,B1_Alpha,1.0,0.9999,0.0,0.0031,0.8,207.94
67,2059,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,0.878,0.0,0.0031,0.8,207.94
67,2059,77,3c0dd6be83cb,Rand_Marg_M2,0.6666666666666666,0.8152,0.3333,0.0973,0.5,415.89
67,2059,77,3c0dd6be83cb,Rand_Marg_M3,0.6666666666666666,0.8709,0.6667,0.1825,0.5,623.83
67,2059,77,3c0dd6be83cb,Rand_Marg_M5,1.0,0.6702,0.0,0.2322,0.6,1039.72
67,2059,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,0.7908,0.0,0.0934,0.6,415.89
67,2059,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,0.8507,0.0,0.1188,0.3333,623.83
67,2059,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.8089,0.0,0.0802,0.1667,1039.72
68,1220,77,3c0dd6be83cb,B0_Native,0.0,0.9456,0.0,0.0,0.0,216.03
68,1220,77,3c0dd6be83cb,B0_Random,0.0,0.9293,0.1852,0.0001,0.1741,216.03
68,1220,77,3c0dd6be83cb,B1_Alpha,0.0,1.0,0.0,0.0,0.0,216.03
68,1220,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,1.0,0.0,0.0,0.0,216.03
68,1220,77,3c0dd6be83cb,Rand_Marg_M2,0.0,0.9646,0.0,0.0,0.4333,432.06
68,1220,77,3c0dd6be83cb,Rand_Marg_M3,0.0,0.8703,0.0,0.0001,0.4333,648.09
68,1220,77,3c0dd6be83cb,Rand_Marg_M5,0.0,0.8555,0.0,0.0001,0.1667,1080.15
68,1220,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.9728,0.0,0.0038,0.1667,432.06
68,1220,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.9819,0.0,0.003,0.1667,648.09
68,1220,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.9402,0.0,0.0149,0.0,1080.15
69,3009,77,3c0dd6be83cb,B0_Native,1.0,1.0,0.0,0.0,0.0,210.12
69,3009,77,3c0dd6be83cb,B0_Random,1.0,1.0,0.0667,0.0014,0.1481,210.12
69,3009,77,3c0dd6be83cb,B1_Alpha,1.0,1.0,0.0,0.0,0.0,210.12
69,3009,77,3c0dd6be83cb,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,210.12
69,3009,77,3c0dd6be83cb,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,420.24
69,3009,77,3c0dd6be83cb,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.2667,630.36
69,3009,77,3c0dd6be83cb,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.5333,1050.59
69,3009,77,3c0dd6be83cb,B2_Cyclic_M2,1.0,0.8958,0.0,0.0,0.1667,420.24
69,3009,77,3c0dd6be83cb,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.3333,630.36
69,3009,77,3c0dd6be83cb,B2_Cyclic_M5,1.0,0.8885,0.0,0.0,0.1667,1050.59
70,2013,77,3c0dd6be83cb,B0_Native,0.0,0.4292,0.0,0.0,0.0,212.67
70,2013,77,3c0dd6be83cb,B0_Random,1.0,0.9813,0.6074,0.1157,0.6207,212.67
70,2013,77,3c0dd6be83cb,B1_Alpha,1.0,0.9966,1.0,0.0198,0.5,212.67
70,2013,77,3c0dd6be83cb,B1_ReverseAlpha,0.0,0.9074,1.0,0.0198,0.5,212.67
70,2013,77,3c0dd6be83cb,Rand_Marg_M2,0.6666666666666666,0.5132,0.0,0.1507,0.5,425.33
70,2013,77,3c0dd6be83cb,Rand_Marg_M3,1.0,0.4936,0.6667,0.1893,0.5,638.0
70,2013,77,3c0dd6be83cb,Rand_Marg_M5,0.6666666666666666,0.4637,0.3333,0.1751,0.5,1063.33
70,2013,77,3c0dd6be83cb,B2_Cyclic_M2,0.0,0.2736,0.3333,0.1292,0.5,425.33
70,2013,77,3c0dd6be83cb,B2_Cyclic_M3,0.0,0.3347,0.3333,0.1017,0.7,638.0
70,2013,77,3c0dd6be83cb,B2_Cyclic_M5,0.0,0.2623,1.0,0.0722,0.3333,1063.33
71,2360,77,3c0dd6be83cb,B0_Native,0.0,0.5963,0.0,0.0,0.0,220.66
71,2360,77,3c0dd6be83cb,B0_Random,0.0,0.9634,0.5778,0.0963,0.6015,220.66
